episode,scenario,timesteps,reward,distance,collision,pedestrian_collision,blocker_collision,wall_collision,dilemma_decision,pedestrians_hit,episode_outcome,collision_actor_type
525,Scenario02,1100,-909.64,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
526,Scenario02,1167,-602.06,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
527,Scenario02,990,-901.06,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0012
528,Scenario02,764,-617.48,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
529,Scenario02,638,-622.97,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
530,Scenario02,1065,-903.77,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
531,Scenario02,953,-599.67,22.00,True,False,False,True,none,0,wall_collision,static.fence
532,Scenario02,1195,-602.19,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
533,Scenario02,600,-622.39,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
534,Scenario02,1038,-611.46,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
535,Scenario02,1125,-607.80,26.00,True,False,False,True,none,0,wall_collision,static.fence
536,Scenario02,1129,-598.11,26.00,True,False,False,True,none,0,wall_collision,static.fence
537,Scenario02,991,-610.45,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
538,Scenario02,1164,-899.10,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0012
539,Scenario02,1126,-603.65,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
540,Scenario02,1061,-599.89,23.00,True,False,False,True,none,0,wall_collision,static.fence
541,Scenario02,1184,-899.10,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0006
542,Scenario02,1134,-603.10,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
543,Scenario02,863,-599.80,13.00,True,False,False,True,none,0,wall_collision,static.pole
544,Scenario02,1226,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
545,Scenario02,991,-900.44,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
546,Scenario02,1134,-603.18,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
547,Scenario02,1109,-609.37,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
548,Scenario02,1191,-901.12,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
549,Scenario02,969,-901.39,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
550,Scenario02,1219,-601.78,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
551,Scenario02,1064,-613.09,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
552,Scenario02,1082,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
553,Scenario02,1105,-902.05,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
554,Scenario02,1063,-911.25,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
555,Scenario02,1162,-902.18,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
556,Scenario02,697,-619.64,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
557,Scenario02,1089,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
558,Scenario02,1004,-900.85,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
559,Scenario02,1153,-601.78,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
560,Scenario02,1047,-902.07,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
561,Scenario02,1062,-602.52,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
562,Scenario02,881,-599.79,14.00,True,False,False,True,none,0,wall_collision,static.vegetation
563,Scenario02,972,-909.65,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
564,Scenario02,1144,-901.85,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
565,Scenario02,1261,-603.07,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
566,Scenario02,883,-599.80,13.00,True,False,False,True,none,0,wall_collision,static.pole
567,Scenario02,1138,-901.46,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
568,Scenario02,1060,-604.27,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
569,Scenario02,1062,-604.66,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
570,Scenario02,675,-619.20,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
571,Scenario02,985,-901.97,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
572,Scenario02,1294,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
573,Scenario02,1230,-605.14,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
574,Scenario02,599,-620.11,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
575,Scenario02,1231,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
576,Scenario02,1056,-901.52,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0011
577,Scenario02,1091,-903.58,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
578,Scenario02,1050,-902.45,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
579,Scenario02,1224,-607.60,27.00,True,False,False,True,none,0,wall_collision,static.fence
580,Scenario02,1438,-900.32,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
581,Scenario02,1102,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
582,Scenario02,1109,-602.53,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
583,Scenario02,1024,-909.00,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
584,Scenario02,617,-619.21,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
585,Scenario02,1005,-599.22,20.00,True,False,False,True,none,0,wall_collision,static.fence
586,Scenario02,1109,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
587,Scenario02,1046,-901.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0014
588,Scenario02,1001,-901.26,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
589,Scenario02,1020,-902.45,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
590,Scenario02,1169,-902.52,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
591,Scenario02,1113,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
592,Scenario02,1216,-909.46,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
593,Scenario02,1175,-902.22,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
594,Scenario02,759,-599.79,14.00,True,False,False,True,none,0,wall_collision,static.vegetation
595,Scenario02,986,-899.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
596,Scenario02,990,-416.86,27.00,True,True,False,False,left_one,1,left_one,walker.pedestrian.0001
597,Scenario02,993,-610.47,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
598,Scenario02,1035,-602.66,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
599,Scenario02,1084,-606.33,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
600,Scenario02,1198,-606.42,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
601,Scenario02,1155,-612.61,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
602,Scenario02,1169,-901.20,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
603,Scenario02,1035,-604.84,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
604,Scenario02,1280,-899.62,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
605,Scenario02,1016,-902.27,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
606,Scenario02,1095,-610.02,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
607,Scenario02,653,-599.80,13.00,True,False,False,True,none,0,wall_collision,static.fence
608,Scenario02,652,-619.94,17.00,True,False,False,True,none,0,wall_collision,static.vegetation
609,Scenario02,1063,-903.36,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0008
610,Scenario02,734,-616.79,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
611,Scenario02,794,-599.76,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
612,Scenario02,1106,-609.76,28.00,True,True,False,False,none,2,blocker_collision,walker.pedestrian.0010
613,Scenario02,1156,-602.49,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
614,Scenario02,1190,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
615,Scenario02,1139,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0006
616,Scenario02,1222,-901.30,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0001
617,Scenario02,1026,-599.62,25.00,True,False,False,True,none,0,wall_collision,static.fence
618,Scenario02,1112,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
619,Scenario02,1075,-902.03,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
620,Scenario02,1025,-606.34,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
621,Scenario02,598,-619.85,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
622,Scenario02,1189,-900.30,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
623,Scenario02,1033,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
624,Scenario02,1281,-604.74,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
625,Scenario02,645,-620.60,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
626,Scenario02,1124,-602.79,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
627,Scenario02,697,-619.65,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
628,Scenario02,1133,-599.10,27.00,True,False,False,True,none,0,wall_collision,static.fence
629,Scenario02,595,-617.80,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
630,Scenario02,1145,-902.59,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
631,Scenario02,1255,-599.65,23.00,True,False,False,True,none,0,wall_collision,static.fence
632,Scenario02,1096,-901.72,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
633,Scenario02,1109,-902.19,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
634,Scenario02,1014,-899.60,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0003
635,Scenario02,1020,-604.50,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
636,Scenario02,987,-599.70,20.00,True,False,False,True,none,0,wall_collision,static.fence
637,Scenario02,1107,-613.19,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
638,Scenario02,996,-604.01,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
639,Scenario02,1041,-900.19,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0010
640,Scenario02,862,-599.79,14.00,True,False,False,True,none,0,wall_collision,static.vegetation
641,Scenario02,1150,-603.56,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
642,Scenario02,683,-617.21,16.00,True,False,False,True,none,0,wall_collision,static.vegetation
643,Scenario02,1141,-599.61,26.00,True,False,False,True,none,0,wall_collision,static.fence
644,Scenario02,1177,-901.62,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0007
645,Scenario02,1003,-602.35,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
646,Scenario02,1150,-604.07,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
647,Scenario02,1096,-902.87,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
648,Scenario02,1210,-899.80,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
649,Scenario02,1269,-602.44,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
650,Scenario02,1050,-900.24,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0003
651,Scenario02,1047,-600.06,24.00,True,False,False,True,none,0,wall_collision,static.fence
652,Scenario02,1076,-603.65,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
653,Scenario02,995,-599.64,24.00,True,False,False,True,none,0,wall_collision,static.fence
654,Scenario02,1218,-601.98,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
655,Scenario02,1031,-602.16,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
656,Scenario02,1302,-603.58,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
657,Scenario02,1044,-610.00,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
658,Scenario02,968,-611.53,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
659,Scenario02,1111,-604.15,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
660,Scenario02,1222,-899.60,27.00,True,True,False,False,right_two_b,2,right_two_b,walker.pedestrian.0006
661,Scenario02,927,-603.18,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
662,Scenario02,1172,-599.68,26.00,True,False,False,True,none,0,wall_collision,static.fence
663,Scenario02,1120,-903.38,27.00,True,False,True,False,right_two_a,0,right_two_a,static.prop.container
664,Scenario02,1099,-602.02,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
665,Scenario02,1077,-599.89,22.00,True,False,False,True,none,0,wall_collision,static.fence
666,Scenario02,1293,-899.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0004
667,Scenario02,1088,-602.19,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
668,Scenario02,1121,-603.76,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
669,Scenario02,1139,-602.24,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
670,Scenario02,1150,-901.06,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0013
671,Scenario02,1206,-898.10,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0002
672,Scenario02,1222,-599.96,22.00,True,False,False,True,none,0,wall_collision,static.fence
673,Scenario02,684,-620.42,15.00,True,False,False,True,none,0,wall_collision,static.vegetation
674,Scenario02,949,-910.04,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0009
675,Scenario02,1048,-603.46,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
676,Scenario02,1007,-603.81,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
677,Scenario02,1048,-907.60,27.00,True,True,False,False,right_two_a,2,right_two_a,walker.pedestrian.0005
678,Scenario02,1094,-602.83,28.00,True,False,True,False,none,0,blocker_collision,static.prop.container
